Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-1294	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-134-3p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA
miR-1343-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	4	NA	1	NA	NA
miR-1469	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	1	NA
miR-1471	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-149-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-1913	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA
miR-2116-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-3152-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA
miR-3155a	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA
miR-3161	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA
miR-3184-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA
miR-3199	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA
miR-323a-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3620-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	1	NA	2	NA
miR-3622b-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3658	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3664-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3667-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3927-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4326	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	1
miR-4436b-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4436b-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-4477b	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	3	NA	NA
miR-4510	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1
miR-4518	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4533	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4538	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4637	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4648	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA
miR-4662b	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4667-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA
miR-4706	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4714-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA
miR-4715-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4731-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4742-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-4745-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4753-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-4756-3p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-4758-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4783-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA
miR-4786-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-4786-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA
miR-5009-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-5009-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-5011-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	NA
miR-532-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-548ag	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-548m	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-549a	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-5699-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-606	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-614	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-619-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1
miR-631	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA
miR-650	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-6508-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6512-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-6728-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6731-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6737-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA
miR-6741-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA
miR-6747-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA
miR-6752-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA
miR-6757-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6765-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-6775-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA
miR-6779-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	2	NA	NA	NA
miR-6788-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA
miR-6793-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	1	NA	1	NA
miR-6798-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	2	NA	1	NA
miR-6805-3p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	4	1	NA	NA	NA
miR-6814-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA	NA	NA
miR-6819-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6820-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6825-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA
miR-6850-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6851-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6854-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	1	1
miR-6857-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6867-3p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-6874-5p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-6891-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-6894-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA
miR-7107-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	1	NA
miR-7109-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-7152-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-7152-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1
miR-7158-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	2	NA	NA	NA
miR-7843-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-7854-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1
miR-8057	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1
miR-8087	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA
miR-936	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-937-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA
miR-939-3p	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
miR-1178-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
miR-1270	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
miR-1277-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-1305	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-133a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-133b	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-138-2-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-183-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-184	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-204-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA
miR-2277-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	NA	NA
miR-301a-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3119	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3651	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-365b-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
miR-3663-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3917	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA
miR-3926	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA
miR-3929	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA	NA
miR-3934-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4433-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4523	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4645-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4652-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-4670-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
miR-4676-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4767	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	NA	1	NA
miR-4768-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-4779	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4801	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-5010-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-5088-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-548q	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-5587-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-5682	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-5696	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	1
miR-600	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	2	NA	NA
miR-642a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
miR-642b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6515-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-660-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
miR-6729-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
miR-6751-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	2	NA	NA
miR-6771-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
miR-6794-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6804-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1
miR-6883-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6883-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-7113-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-7151-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	3	NA	NA
miR-874-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
let-7i-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-1257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-146b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-153-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1537-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1908-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-208b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA
miR-223-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-2682-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-3065-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3130-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3130-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3151-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3158-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3160-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3191-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3200-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-324-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3591-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3605-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	2
miR-3617-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-449c-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-4638-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	NA
miR-4640-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
miR-4643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4664-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-4699-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4700-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-4705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4707-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4708-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4712-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-4722-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4725-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4749-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4774-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4783-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4796-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-488-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA
miR-495-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-497-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-5006-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-506-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-541-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-548as-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-548f-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-548p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-598-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6499-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-6734-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1
miR-6738-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	NA	NA
miR-6754-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-6772-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6777-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6811-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-6831-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6831-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	1	NA
miR-6835-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6846-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6849-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6859-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6867-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6868-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-6871-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6879-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6884-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	NA
miR-6886-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6892-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-7107-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-7108-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-7160-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-7161-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-8059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	2	1	NA
miR-8075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-8076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-888-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-892b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-1180-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-1238-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-1266-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-1288-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-1296-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-188-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-197-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-2278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-23b-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-2682-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-27a-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
miR-3116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-3156-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-3610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-3667-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3677-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3691-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-4322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4445-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-450a-1-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4520a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-4521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-4632-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4646-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4653-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4667-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4694-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
