Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-3651	NA	1	8	NA	3	2	1	NA	NA	5	1	5	3	7	NA
miR-3652	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA
miR-3653-3p	1	NA	7	3	1	2	NA	NA	1	1	2	3	4	NA	NA
miR-3653-5p	1	NA	2	1	1	1	NA	NA	1	NA	2	2	NA	3	1
miR-3654	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1
miR-3655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-365a-3p	618	282	846	527	1298	577	229	397	198	1062	176	549	1016	1089	205
miR-365a-5p	10	2	12	8	18	10	1	9	3	18	1	11	14	13	6
miR-365b-5p	3	1	8	5	7	4	1	4	1	2	2	13	3	10	NA
miR-3660	2	1	NA	1	NA	1	NA	NA	1	3	NA	NA	3	NA	NA
miR-3661	2	NA	5	3	3	2	NA	NA	1	5	NA	2	2	2	NA
miR-3663-3p	NA	NA	NA	1	NA	2	NA	NA	1	1	NA	5	2	NA	NA
miR-3663-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3664-3p	18	10	10	7	35	7	3	10	NA	18	NA	1	26	29	1
miR-3664-5p	2	NA	2	1	3	1	NA	1	NA	3	NA	NA	1	2	NA
miR-3667-3p	NA	NA	NA	NA	2	NA	NA	NA	NA	2	NA	NA	1	NA	NA
miR-3667-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA
miR-3668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-367-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3675-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-3675-5p	1	1	NA	NA	4	NA	NA	NA	NA	NA	1	1	1	1	NA
miR-3677-3p	1	NA	NA	1	4	3	NA	NA	5	1	3	6	7	8	NA
miR-3678-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-3678-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-3679-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	1	NA
miR-3679-5p	4	NA	1	6	2	5	NA	2	3	5	3	10	6	3	NA
miR-3680-5p	NA	NA	1	1	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3681-5p	2	NA	3	5	NA	NA	NA	NA	1	3	2	12	7	NA	2
miR-3682-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA
miR-3684	1	NA	NA	NA	NA	1	NA	1	1	NA	1	2	NA	2	NA
miR-3685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA
miR-3687	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA
miR-3688-3p	6	2	1	7	27	9	NA	15	1	14	4	10	15	20	NA
miR-3688-5p	4	1	1	4	18	5	NA	4	1	8	1	5	5	9	NA
miR-369-3p	785	431	82	639	2122	663	31	639	221	1235	185	590	1072	1348	21
miR-369-5p	166	36	54	220	263	241	10	66	227	245	175	593	428	272	6
miR-3690	2	2	NA	6	9	7	NA	2	NA	9	NA	6	9	6	NA
miR-3691-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3691-5p	2	NA	NA	3	3	3	1	1	5	2	2	4	3	6	2
miR-3692-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3692-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-370-3p	145	22	15	299	126	352	1	34	379	196	290	947	516	209	3
miR-370-5p	14	6	1	12	21	22	NA	8	17	15	17	41	36	20	1
miR-371a-3p	19	11	1	21	48	15	NA	12	1	36	NA	NA	20	42	NA
miR-371a-5p	341	138	1	249	827	252	NA	235	NA	422	1	1	371	563	NA
miR-371b-3p	93	NA	1	74	NA	115	NA	NA	NA	92	1	1	93	146	NA
miR-371b-5p	NA	1	3	NA	NA	1	NA	NA	1	1	NA	NA	2	NA	NA
miR-372-3p	390	176	1	260	1004	284	2	256	NA	556	NA	2	471	748	NA
miR-372-5p	2	NA	NA	3	8	4	NA	NA	NA	2	NA	NA	2	10	NA
miR-373-3p	332	143	4	211	734	227	4	247	1	485	1	4	348	506	1
miR-373-5p	1	3	NA	2	5	3	NA	1	NA	NA	NA	NA	2	1	NA
miR-374a-3p	1435	669	1137	1505	3081	1683	353	1008	751	2328	718	2358	2498	2647	264
miR-374a-5p	679	346	360	586	1406	648	123	511	283	1162	270	915	1176	1235	136
miR-374b-3p	70	17	38	134	70	134	11	16	74	104	81	233	192	120	9
miR-374b-5p	506	195	268	636	902	646	91	329	429	783	373	1281	1078	849	79
miR-374c-3p	385	140	172	517	619	495	58	223	360	524	303	1060	819	650	48
miR-374c-5p	NA	NA	3	NA	1	NA	NA	1	2	1	1	3	2	2	NA
miR-375	792	88	5807	1313	505	1276	1615	130	258	1172	268	748	2033	1437	1292
miR-376a-2-5p	12	15	1	5	44	13	NA	13	4	24	7	8	11	32	NA
miR-376a-3p	264	149	49	277	756	279	16	244	114	403	92	328	415	521	10
miR-376a-5p	231	89	19	245	520	241	5	117	104	316	90	290	389	368	7
miR-376b-3p	46	25	5	30	157	37	1	53	18	80	18	61	74	111	2
miR-376b-5p	16	7	1	16	50	12	NA	14	8	24	3	19	8	29	1
miR-376c-3p	661	445	67	544	1869	545	14	631	254	1024	230	735	958	1215	21
miR-376c-5p	17	7	1	16	50	12	NA	14	8	25	3	19	10	29	1
miR-377-3p	179	96	13	132	464	132	4	148	107	311	85	241	274	281	2
miR-377-5p	208	57	11	295	379	284	4	110	176	296	174	575	438	360	3
miR-378a-3p	14180	2726	64026	16293	13119	16945	19044	4170	5256	20966	4592	14438	27370	22601	15993
miR-378a-5p	111	13	212	176	107	145	48	28	49	174	61	151	270	223	45
miR-378b	26	1	360	109	88	103	18	3	2	140	NA	98	199	148	17
miR-378c	322	67	1165	472	370	383	343	92	125	385	154	493	591	621	275
miR-378d	88	12	387	121	41	85	104	21	35	88	50	146	156	151	95
miR-378e	10	2	57	13	5	8	25	4	9	14	19	21	20	21	15
miR-378f	7	NA	12	3	3	6	10	3	11	5	1	11	5	8	15
miR-378g	31	3	379	110	93	117	10	4	9	131	12	114	201	179	11
miR-378h	NA	NA	NA	NA	NA	NA	3	NA	NA	1	NA	1	1	NA	1
miR-378i	1	2	3	NA	NA	NA	10	4	2	NA	1	2	3	1	8
miR-379-3p	67	12	14	95	122	72	4	35	51	94	37	176	136	91	5
miR-379-5p	222	82	35	340	377	301	14	128	432	308	340	1171	526	384	7
miR-380-3p	45	10	1	87	63	72	2	9	103	75	78	238	139	80	NA
miR-380-5p	4	1	NA	1	3	7	NA	2	5	11	4	12	1	4	NA
miR-381-3p	6137	1691	790	10318	9451	9412	242	2904	8811	9249	8547	25775	15544	10839	194
miR-381-5p	8	1	NA	11	10	6	NA	3	6	11	6	22	11	12	NA
miR-382-3p	192	60	9	221	367	202	2	127	99	228	93	312	296	316	3
miR-382-5p	195	69	11	266	370	271	5	88	250	304	188	659	441	378	8
miR-383-3p	NA	NA	NA	NA	NA	2	NA	NA	2	1	5	4	7	1	NA
miR-383-5p	235	NA	9	510	NA	554	3	NA	671	332	509	1822	980	346	5
miR-3907	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3909	58	11	75	63	58	70	20	14	54	78	65	185	119	80	11
miR-3910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3912-3p	28	13	24	45	40	28	15	16	30	43	45	106	56	42	4
miR-3912-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA
miR-3913-3p	2	2	1	NA	NA	10	NA	2	2	8	3	9	NA	NA	4
miR-3913-5p	2	2	9	13	14	13	NA	2	3	7	4	13	13	6	4
miR-3916	NA	1	NA	2	1	1	NA	1	NA	NA	NA	NA	1	2	NA
miR-3917	NA	NA	NA	2	NA	2	1	NA	NA	1	1	6	1	2	NA
miR-3918	NA	2	NA	NA	4	1	NA	2	NA	NA	NA	NA	5	2	NA
miR-3919	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA
miR-3920	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-3921	1	NA	NA	NA	1	1	NA	1	NA	1	NA	1	NA	2	NA
miR-3922-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3922-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3925-3p	2	NA	NA	NA	4	NA	NA	NA	NA	2	NA	NA	NA	2	NA
miR-3925-5p	NA	NA	NA	2	2	NA	NA	2	NA	1	NA	NA	4	5	NA
miR-3927-3p	21	14	NA	13	63	9	NA	20	NA	32	NA	NA	16	30	NA
miR-3927-5p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3928-3p	6	3	4	18	9	13	NA	NA	9	14	5	43	19	16	1
miR-3928-5p	1	NA	NA	2	NA	NA	NA	NA	NA	1	NA	1	NA	2	NA
miR-3929	NA	1	NA	1	2	1	NA	1	NA	NA	NA	1	2	1	NA
miR-3934-5p	2	NA	NA	1	2	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-3935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3936	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	5	NA	NA
miR-3937	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-3938	2	NA	NA	5	1	5	NA	1	5	3	6	20	9	9	NA
miR-3939	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA
miR-3940-3p	7	NA	2	5	6	8	NA	2	9	5	7	21	12	7	NA
miR-3940-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
miR-3942-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA
miR-3942-5p	NA	NA	4	NA	1	NA	NA	2	1	3	1	1	NA	7	1
miR-3943	37	NA	NA	68	1	74	NA	NA	53	82	47	133	141	87	NA
miR-3944-3p	3	NA	2	3	NA	1	1	NA	NA	1	2	1	4	2	1
miR-3944-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	1	1	NA
miR-3960	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-3972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-409-3p	2185	723	659	3221	3503	3254	145	1073	2957	3417	2433	8135	5162	3713	130
miR-409-5p	12	11	4	15	28	23	3	14	14	20	14	49	24	19	NA
miR-410-3p	5316	2161	278	8212	10250	7213	74	3057	5936	8102	5680	17445	12150	9731	67
miR-410-5p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	3	1	NA
miR-411-3p	142	57	19	166	271	150	11	80	110	229	119	363	328	240	5
miR-411-5p	10065	2772	2007	16695	15139	15136	488	4347	14122	14217	12658	39761	25399	16969	476
miR-412-3p	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	1	NA	NA
miR-412-5p	17	5	3	26	25	31	2	2	50	34	42	148	60	46	4
miR-421	593	117	228	1062	558	1229	65	174	1279	858	1077	3472	1972	855	69
miR-423-3p	2516	404	3608	4551	2667	4558	801	707	5108	3334	4545	14139	8102	3920	701
miR-423-5p	1318	285	2083	1599	2052	1708	653	479	1360	1805	1086	3601	2845	1807	502
miR-424-3p	684	277	132	620	1667	572	30	475	15	980	7	57	958	1263	24
miR-424-5p	12727	8484	1001	6729	42368	7389	262	12720	75	20921	54	225	11873	22904	226
miR-425-3p	226	58	167	295	213	257	43	79	286	266	217	856	485	358	39
miR-425-5p	954	287	972	1543	1517	1468	238	423	1162	1375	1108	3675	2346	1632	231
miR-4254	NA	NA	NA	NA	NA	2	NA	NA	1	1	3	4	2	1	NA
miR-4284	5	1	7	9	3	6	NA	1	7	10	8	19	16	13	1
miR-429	67	6	465	88	27	81	118	6	5	89	8	29	153	110	118
miR-4297	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4306	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	2	1	NA
miR-431-3p	282	49	11	518	223	579	1	46	640	363	570	1791	985	483	2
miR-431-5p	834	345	16	729	2104	594	8	516	17	1151	9	39	1060	1474	2
miR-432-3p	7	2	NA	8	7	5	NA	5	4	12	13	23	10	16	NA
miR-432-5p	1015	376	28	1227	2055	1331	8	675	931	1707	859	2589	2187	1757	7
miR-4324	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA
miR-4326	10	1	5	13	2	6	4	NA	5	6	5	9	12	7	4
miR-4328	NA	1	1	1	3	1	NA	NA	2	1	2	NA	2	1	NA
miR-433-3p	316	67	12	560	333	511	2	74	584	427	546	1723	848	477	NA
miR-433-5p	19	7	NA	28	59	35	NA	10	25	26	23	73	52	29	NA
miR-4421	3	NA	NA	2	1	3	NA	NA	2	3	2	11	4	1	NA
miR-4422	NA	NA	NA	NA	NA	1	NA	NA	1	NA	2	2	1	1	NA
miR-4423-3p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	2	NA	NA
miR-4423-5p	NA	NA	NA	1	NA	NA	NA	NA	1	NA	2	1	2	1	NA
miR-4424	4	NA	4	3	2	1	NA	NA	3	1	4	4	3	6	2
miR-4425	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4427	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4428	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4429	NA	NA	NA	NA	2	1	NA	NA	1	NA	1	1	1	1	1
miR-4430	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4433a-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4433a-5p	NA	NA	NA	1	1	NA	NA	NA	NA	2	NA	1	NA	NA	NA
miR-4433b-3p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4433b-5p	1	2	NA	1	5	2	NA	NA	1	5	1	2	8	1	NA
miR-4435	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	1	NA
miR-4436b-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4440	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4442	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA
miR-4443	9	3	16	38	12	27	2	3	26	11	32	86	36	14	2
miR-4444	4	1	NA	2	3	NA	1	2	NA	3	NA	1	3	3	NA
miR-4446-3p	2	NA	NA	20	2	18	NA	1	28	6	19	71	36	15	NA
miR-4446-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	3	2	NA	NA
miR-4448	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	2	2	NA	NA
miR-4449	1	NA	1	4	1	5	1	NA	11	1	5	30	15	4	NA
miR-4451	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA
miR-4454	9	2	25	16	13	16	7	NA	2	13	1	10	15	17	3
miR-4455	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	2
miR-4458	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4461	13	1	50	41	3	24	7	1	33	16	25	75	38	34	7
miR-4463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4465	1	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-4466	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4473	NA	NA	1	NA	2	3	NA	1	1	2	1	2	1	1	NA
miR-4474-3p	1	NA	NA	4	NA	2	NA	NA	NA	2	2	2	4	NA	NA
miR-4477a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4477b	3	NA	NA	2	2	NA	1	NA	1	1	NA	1	NA	1	NA
miR-4478	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-4479	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA
miR-448	14	NA	NA	35	NA	43	NA	NA	51	16	48	157	50	22	NA
miR-4482-3p	11	11	NA	9	18	6	NA	7	NA	7	NA	1	13	12	NA
miR-4482-5p	3	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4484	NA	NA	4	NA	NA	1	NA	NA	NA	1	NA	2	2	3	1
miR-4485-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4487	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4488	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-4498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-449a	12	2	1	30	11	22	NA	7	34	23	20	95	47	20	NA
miR-449b-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-449b-5p	3	NA	NA	5	NA	5	NA	NA	8	2	8	19	4	NA	NA
miR-449c-5p	9	3	1	18	6	18	NA	1	25	11	23	77	29	18	NA
miR-4500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-4501	NA	NA	NA	NA	NA	2	NA	NA	NA	1	NA	2	NA	NA	NA
miR-4503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4504	7	2	2	4	3	1	NA	1	NA	2	1	2	NA	2	1
miR-450a-1-3p	9	3	1	2	5	1	NA	1	NA	3	NA	NA	3	10	NA
miR-450a-2-3p	5	5	4	7	29	6	1	6	NA	12	NA	NA	8	16	NA
miR-450a-5p	356	175	67	210	1014	232	17	297	10	576	6	33	405	660	22
miR-450b-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
miR-450b-5p	683	265	231	531	1631	542	57	468	14	1096	15	85	895	1182	66
miR-4510	86	4	84	188	34	213	3	3	25	134	32	759	349	170	9
miR-4511	NA	NA	3	3	1	2	1	NA	NA	2	1	3	2	1	NA
miR-4512	1	NA	NA	1	2	1	NA	NA	1	1	2	2	2	NA	NA
miR-4515	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	2	6	NA	NA
miR-4517	NA	NA	3	NA	1	NA	2	1	NA	1	NA	NA	NA	NA	NA
miR-4519	NA	NA	NA	2	NA	NA	NA	NA	1	NA	2	2	1	NA	NA
miR-451a	52153	36221	2054	33815	176278	33055	570	47899	4456	84891	3943	12978	52570	98870	553
miR-451b	2	NA	NA	1	5	1	NA	1	NA	5	NA	3	2	1	NA
miR-452-5p	517	312	60	304	1350	339	24	437	5	847	8	24	618	915	11
miR-4520-2-3p	NA	NA	NA	2	NA	2	NA	NA	4	2	2	12	7	3	NA
miR-4520-3p	2	1	NA	4	NA	3	NA	NA	8	1	5	18	11	3	NA
miR-4520-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	NA
miR-4521	1	NA	6	2	NA	4	2	NA	NA	8	NA	1	2	NA	2
miR-4522	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-4523	NA	NA	NA	2	3	1	NA	NA	NA	NA	NA	4	1	NA	NA
miR-4524a-3p	2	NA	18	4	NA	3	7	NA	5	6	2	10	8	5	5
miR-4524a-5p	1	NA	7	2	NA	1	1	NA	1	NA	NA	NA	4	1	NA
miR-4524b-3p	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA
miR-4525	NA	NA	1	1	NA	1	NA	NA	3	2	3	4	3	NA	NA
miR-4526	NA	NA	NA	NA	NA	1	NA	NA	2	1	NA	3	1	NA	NA
miR-4528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-4529-3p	3	1	NA	NA	NA	1	NA	1	5	3	2	11	4	1	NA
miR-4529-5p	NA	NA	NA	NA	NA	1	NA	NA	4	1	1	9	3	1	NA
miR-4536-3p	1	1	3	NA	4	2	NA	1	4	4	NA	5	7	4	NA
miR-4536-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-454-3p	812	323	299	913	1285	1107	77	419	1000	1328	824	2847	1811	1250	80
miR-454-5p	17	4	7	19	18	17	1	6	14	23	15	38	37	23	2
miR-455-3p	390	74	1049	414	451	418	283	151	193	520	158	541	693	634	259
miR-455-5p	630	187	797	815	1121	780	218	313	497	957	475	1622	1297	1200	196
miR-4632-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA
miR-4636	NA	3	4	4	7	5	2	2	1	4	NA	2	6	5	1
miR-4637	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4638-3p	NA	NA	1	5	1	3	NA	1	2	1	4	5	7	8	1
miR-4638-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA	2	2	NA
miR-4639-3p	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	1	NA	NA
miR-4639-5p	2	2	NA	1	6	NA	NA	2	NA	NA	NA	2	3	3	NA
miR-4640-3p	6	NA	2	10	1	11	NA	NA	11	8	5	39	15	3	NA
miR-4640-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	2	NA	NA
miR-4641	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	4	NA	1	NA
miR-4642	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4645-3p	38	10	10	29	61	11	2	21	4	22	6	14	31	46	4
miR-4646-3p	1	NA	NA	2	NA	8	NA	NA	2	1	5	7	3	2	NA
miR-4646-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4647	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4649-3p	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA
miR-4649-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4650-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4651	NA	NA	NA	2	NA	NA	NA	NA	1	1	NA	2	1	1	NA
miR-4652-5p	NA	NA	NA	NA	4	4	NA	NA	NA	5	NA	NA	1	1	NA
miR-4653-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4654	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA
miR-4657	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4658	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	2	NA	NA
miR-4659a-3p	1	NA	NA	NA	2	NA	NA	NA	NA	2	NA	NA	2	2	NA
miR-4659a-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-4659b-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-466	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	2	NA
miR-4660	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA
miR-4661-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4661-5p	8	6	5	9	11	8	1	6	1	11	2	4	7	15	NA
miR-4662a-3p	1	NA	4	2	NA	NA	NA	NA	NA	2	1	1	NA	1	1
miR-4662a-5p	71	38	203	68	113	104	79	22	33	136	27	107	158	114	67
miR-4662b	6	NA	2	11	NA	NA	2	2	NA	10	2	2	NA	3	NA
miR-4663	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4664-3p	2	NA	NA	NA	4	NA	NA	NA	NA	1	NA	NA	2	2	NA
miR-4664-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4666a-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4666a-5p	1	NA	NA	2	1	NA	NA	NA	4	3	2	1	NA	NA	NA
miR-4666b	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4667-3p	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	3	2	NA	NA
miR-4667-5p	NA	NA	NA	3	2	2	NA	NA	NA	1	1	NA	5	1	NA
miR-4668-3p	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-4668-5p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	2	NA	NA	1	NA
miR-4670-3p	1	NA	4	NA	1	1	NA	1	NA	2	NA	1	2	2	NA
miR-4670-5p	1	NA	4	NA	NA	1	NA	1	NA	1	NA	NA	2	2	NA
miR-4671-3p	4	NA	2	4	NA	2	NA	NA	4	3	5	20	8	1	NA
miR-4671-5p	NA	NA	NA	1	NA	3	NA	NA	1	NA	3	10	NA	1	NA
miR-4673	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-4674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4676-3p	NA	NA	1	NA	3	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-4677-3p	28	8	68	41	57	39	16	18	32	52	40	103	76	60	18
miR-4677-5p	NA	NA	NA	1	1	NA	NA	NA	1	2	NA	4	2	2	NA
miR-4679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-4680-3p	NA	NA	NA	1	1	NA	NA	NA	NA	3	NA	NA	NA	NA	NA
miR-4680-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-4681	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4682	NA	NA	1	1	NA	2	NA	NA	NA	1	1	3	2	1	NA
miR-4683	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4684-3p	1	NA	NA	1	2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-4685-3p	4	2	1	12	1	9	NA	1	3	3	2	14	11	4	NA
miR-4685-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA
