Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-3606-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3607-3p	196	426	993	189	594	240	1731	1938	267	599	456	613	1556	786	256
miR-3607-5p	5	7	8	1	5	3	10	31	4	4	1	7	24	4	3
miR-3609	7	31	1	1	22	9	6	50	14	23	24	44	28	22	2
miR-361-3p	365	795	613	460	820	757	1055	3072	1357	1074	2422	2733	3522	1322	185
miR-361-5p	729	2455	960	666	2427	1132	1508	8927	1711	2126	3178	3936	5695	2429	241
miR-3610	NA	1	NA	NA	1	NA	NA	9	NA	1	NA	NA	2	1	NA
miR-3611	1	3	1	1	6	2	NA	19	2	2	1	5	3	4	1
miR-3612	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	7	1	2	NA	NA
miR-3613-3p	17	65	14	7	53	16	34	190	20	38	21	45	75	47	2
miR-3613-5p	107	458	96	47	507	114	153	2328	84	311	141	175	593	412	21
miR-3614-3p	9	117	5	3	125	13	11	349	NA	49	NA	NA	39	51	NA
miR-3614-5p	55	342	37	34	366	44	58	1369	NA	167	1	NA	237	220	5
miR-3615	92	123	107	155	174	234	258	692	579	296	929	1030	1202	419	30
miR-3616-3p	NA	1	NA	NA	1	NA	1	3	NA	NA	NA	2	2	NA	NA
miR-3616-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA
miR-3617-3p	NA	4	NA	NA	1	NA	NA	4	NA	NA	NA	NA	1	3	NA
miR-3617-5p	4	32	NA	4	28	6	NA	116	5	14	4	6	12	15	NA
miR-3619-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-3619-5p	NA	NA	NA	NA	NA	2	NA	NA	NA	1	2	1	2	1	NA
miR-362-3p	22	105	17	16	132	17	49	580	9	58	14	21	84	72	5
miR-362-5p	61	355	108	48	362	88	168	1068	99	207	205	270	384	252	38
miR-3620-3p	7	9	3	6	8	11	NA	63	25	19	32	42	69	16	NA
miR-3620-5p	NA	1	1	1	3	2	1	9	3	3	2	1	6	2	NA
miR-3622a-3p	3	2	NA	3	NA	5	NA	3	11	NA	13	NA	29	5	NA
miR-3622a-5p	7	3	NA	1	4	NA	NA	19	23	17	NA	NA	NA	NA	NA
miR-3622b-3p	2	1	NA	8	NA	6	NA	3	6	4	9	6	16	9	NA
miR-3622b-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	3	1	1	3	1	NA
miR-363-3p	385	1598	96	344	1762	529	165	6860	762	1115	1208	1480	3047	1529	24
miR-363-5p	NA	4	NA	NA	NA	NA	NA	2	1	NA	NA	1	1	2	NA
miR-3651	6	9	16	2	12	2	35	55	9	8	23	9	38	11	1
miR-3652	NA	2	NA	NA	2	NA	6	7	NA	3	NA	1	5	3	NA
miR-3653-3p	5	5	21	2	8	7	29	53	9	6	13	19	66	26	3
miR-3653-5p	NA	NA	1	1	3	1	4	6	6	6	9	12	2	8	1
miR-3654	NA	NA	1	NA	NA	NA	4	2	NA	3	NA	NA	1	1	NA
miR-3655	NA	NA	NA	1	NA	NA	NA	5	NA	NA	NA	NA	1	NA	NA
miR-3657	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA
miR-3659	1	3	NA	NA	1	NA	NA	3	NA	NA	NA	NA	1	NA	NA
miR-365a-3p	588	3042	986	280	3070	532	1553	9515	298	1722	559	632	2458	1999	275
miR-365a-5p	6	56	16	6	42	10	23	120	3	24	12	12	26	21	5
miR-365b-5p	3	19	6	1	22	3	18	65	4	11	4	9	22	8	4
miR-3660	1	4	NA	NA	6	1	NA	7	2	5	2	1	4	3	NA
miR-3661	NA	NA	NA	NA	1	1	2	7	3	3	3	7	11	4	1
miR-3662	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
miR-3663-3p	3	NA	NA	1	NA	2	NA	NA	5	5	5	9	8	7	NA
miR-3663-5p	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA
miR-3664-3p	17	69	22	7	89	15	21	345	NA	49	NA	1	56	46	2
miR-3664-5p	2	7	2	1	10	1	2	40	NA	9	NA	NA	10	7	NA
miR-3667-3p	1	1	NA	NA	3	NA	NA	8	1	1	1	NA	1	2	1
miR-3667-5p	NA	3	NA	NA	1	1	NA	9	NA	NA	NA	NA	NA	NA	NA
miR-3668	1	NA	NA	NA	NA	NA	NA	2	NA	1	NA	NA	1	NA	NA
miR-3672	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3675-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
miR-3675-5p	NA	2	NA	1	3	NA	NA	16	2	NA	NA	4	4	2	NA
miR-3677-3p	NA	1	1	3	NA	2	1	3	NA	1	4	3	8	1	NA
miR-3677-5p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3678-3p	NA	NA	NA	NA	NA	NA	NA	1	1	2	1	1	4	1	NA
miR-3678-5p	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	1	2	NA
miR-3679-3p	NA	NA	NA	NA	NA	1	NA	5	1	NA	NA	2	1	3	NA
miR-3679-5p	8	7	NA	2	8	3	2	32	7	1	9	7	9	12	NA
miR-3680-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3680-5p	NA	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-3681-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3681-5p	3	NA	1	1	2	3	6	5	4	1	10	11	10	5	NA
miR-3682-3p	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
miR-3683	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-3684	NA	5	1	NA	3	1	1	12	NA	NA	3	2	3	3	NA
miR-3685	2	1	NA	1	NA	NA	NA	1	1	NA	2	3	3	NA	NA
miR-3687	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	2	2	3	NA	NA
miR-3688-3p	15	57	4	6	50	12	6	250	4	21	8	5	57	40	NA
miR-3688-5p	10	29	NA	3	16	5	2	144	2	10	4	2	32	16	NA
miR-369-3p	1160	5973	182	460	6774	777	306	25692	437	2873	756	893	4488	4010	42
miR-369-5p	184	750	99	189	860	277	143	2985	403	595	735	885	1450	744	26
miR-3690	2	33	NA	7	28	4	1	116	1	15	2	4	33	21	NA
miR-3691-3p	NA	NA	NA	NA	NA	1	1	2	1	1	2	3	1	1	NA
miR-3691-5p	2	8	3	NA	10	2	2	29	3	6	5	4	15	4	1
miR-370-3p	187	401	29	216	327	381	55	1615	758	569	1322	1686	1916	740	14
miR-370-5p	14	43	2	6	38	10	6	210	26	40	33	33	80	46	NA
miR-371a-3p	20	121	NA	15	134	29	1	561	1	93	NA	2	115	106	1
miR-371a-5p	287	1676	1	117	2213	185	6	8545	1	919	2	2	1176	1207	1
miR-371b-3p	79	2	1	23	1	42	4	8	1	NA	1	NA	2	NA	1
miR-371b-5p	NA	4	4	NA	3	1	5	4	2	NA	1	1	5	2	2
miR-372-3p	433	2487	NA	149	2862	309	3	9970	1	1299	3	2	1424	1650	NA
miR-372-5p	1	8	NA	1	10	NA	NA	46	NA	7	NA	NA	4	6	NA
miR-373-3p	358	2521	19	153	2333	269	25	8061	3	1262	3	4	1187	1346	3
miR-373-5p	2	16	NA	1	21	1	NA	44	NA	6	NA	NA	9	12	NA
miR-374a-3p	953	4922	1200	539	4259	958	2055	17127	826	2765	1640	2114	5188	3159	274
miR-374a-5p	443	2539	442	244	2689	478	616	9073	296	1186	607	791	2151	1484	103
miR-374b-3p	43	99	50	45	113	49	74	495	78	126	159	218	410	153	15
miR-374b-5p	358	1661	336	249	1802	417	468	6107	471	1113	908	1041	2218	1202	73
miR-374c-3p	263	1183	218	197	1264	321	314	4493	400	843	739	870	1817	920	50
miR-374c-5p	14	78	27	7	21	11	1	8	14	36	31	16	30	32	4
miR-375	577	831	7157	471	927	770	12540	4064	317	1861	544	527	4511	2490	1946
miR-376a-2-5p	12	125	NA	2	126	16	7	430	10	63	18	22	79	41	2
miR-376a-3p	261	1518	75	111	1695	210	111	6676	174	772	277	343	1151	926	20
miR-376a-5p	613	3215	78	397	3239	686	177	13296	576	1878	1152	1313	3998	2307	20
miR-376b-3p	46	278	6	22	372	47	13	1216	27	143	38	56	225	177	2
miR-376b-5p	9	111	NA	4	122	11	NA	419	6	49	7	17	65	36	NA
miR-376c-3p	839	5674	92	401	6161	658	166	22465	475	2440	785	977	3313	3031	30
miR-376c-5p	10	113	NA	4	125	11	NA	424	7	49	8	17	65	39	NA
miR-377-3p	157	1063	10	62	1089	153	28	3091	133	418	253	346	671	446	1
miR-377-5p	195	783	15	128	759	251	22	3215	283	583	603	612	1401	759	1
miR-378a-3p	11921	26523	99478	8466	28227	14495	138379	93404	7706	32467	13814	17194	77725	40892	24372
miR-378a-5p	99	239	238	92	236	134	545	1097	73	304	150	189	848	514	68
miR-378b	5	15	47	7	95	13	83	84	4	19	10	37	235	25	10
miR-378c	277	637	1859	234	899	297	2810	3602	215	780	354	419	2163	1260	468
miR-378d	75	85	522	56	128	77	778	526	60	160	98	138	582	325	127
miR-378e	17	28	76	18	22	20	131	80	13	38	19	22	86	68	11
miR-378f	1	3	19	1	15	1	43	34	4	4	2	7	23	11	4
miR-378g	11	136	45	54	224	83	13702	1571	28	186	37	186	697	206	14
miR-378i	1	2	8	NA	2	1	9	8	NA	NA	NA	NA	4	4	1
miR-379-3p	45	230	16	37	266	52	16	874	97	121	151	173	347	177	5
miR-379-5p	144	575	48	139	558	254	67	2545	508	432	899	1040	1372	585	13
miR-380-3p	53	167	10	56	186	92	70	563	154	138	291	340	468	172	2
miR-380-5p	1	5	NA	1	4	2	NA	36	5	5	8	14	17	5	NA
miR-381-3p	6112	20794	1296	5560	22319	8360	2133	101145	13275	19421	21659	25610	49671	24960	331
miR-381-5p	4	28	NA	4	22	11	1	93	9	16	24	22	39	25	NA
miR-382-3p	161	565	7	85	723	149	18	3314	133	378	207	239	917	530	3
miR-382-5p	200	774	22	147	913	244	45	3366	329	569	629	640	1322	698	7
miR-383-3p	2	NA	NA	1	NA	NA	NA	NA	1	2	7	3	13	1	NA
miR-383-5p	284	NA	22	381	NA	640	31	NA	941	340	1126	2023	3003	466	7
miR-3907	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA	2	NA	NA	NA
miR-3909	64	210	141	52	209	90	226	783	116	181	240	278	404	215	30
miR-3910	NA	3	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	4	1	1
miR-3911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-3912-3p	22	95	32	19	112	50	54	460	48	88	95	139	204	100	8
miR-3912-5p	NA	1	NA	NA	NA	NA	1	5	2	NA	1	NA	2	NA	NA
miR-3913-3p	6	2	NA	4	NA	6	NA	NA	2	NA	NA	5	NA	13	1
miR-3913-5p	6	29	15	4	23	6	15	81	2	13	6	7	23	15	1
miR-3914	NA	NA	NA	NA	NA	NA	NA	1	1	NA	2	NA	1	NA	NA
miR-3915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-3916	1	6	3	NA	5	1	6	16	NA	3	1	NA	2	4	NA
miR-3917	NA	NA	NA	NA	2	2	NA	13	1	1	NA	3	7	5	NA
miR-3918	1	9	NA	1	14	NA	NA	38	NA	6	1	NA	10	14	NA
miR-3919	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	3	NA	NA
miR-3920	3	NA	NA	NA	4	NA	NA	14	NA	2	NA	NA	1	2	NA
miR-3921	1	NA	NA	1	2	NA	NA	2	NA	NA	NA	2	1	2	NA
miR-3922-3p	NA	NA	NA	NA	2	NA	NA	NA	NA	3	NA	NA	2	NA	NA
miR-3922-5p	NA	NA	NA	NA	1	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
miR-3923	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	1	1	NA	NA
miR-3924	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-3925-3p	NA	1	NA	NA	9	1	NA	18	NA	2	NA	NA	NA	1	NA
miR-3925-5p	4	11	NA	1	6	NA	NA	42	NA	3	NA	NA	5	2	NA
miR-3927-3p	18	95	1	2	100	3	NA	380	NA	51	NA	NA	44	48	NA
miR-3927-5p	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-3928-3p	9	15	12	3	14	17	10	59	16	18	40	40	80	26	1
miR-3928-5p	1	NA	NA	3	1	1	NA	1	1	NA	2	2	4	1	NA
miR-3929	2	7	NA	NA	1	NA	NA	7	NA	2	1	2	2	1	NA
miR-3934-3p	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3934-5p	2	2	NA	NA	7	1	1	11	NA	2	NA	1	2	4	NA
miR-3935	NA	NA	NA	NA	NA	NA	NA	1	NA	1	2	NA	NA	NA	NA
miR-3936	1	1	NA	1	1	NA	NA	2	NA	1	1	3	2	2	NA
miR-3937	2	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	3	1	NA	NA
miR-3938	3	3	NA	2	4	4	NA	10	8	4	9	23	21	8	NA
miR-3939	NA	1	2	NA	1	3	2	1	1	1	1	NA	3	1	NA
miR-3940-3p	3	21	1	6	19	3	1	65	6	12	20	36	40	21	NA
miR-3940-5p	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3941	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-3942-3p	NA	1	1	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA
miR-3942-5p	1	9	3	NA	7	NA	1	35	1	2	2	NA	12	7	1
miR-3943	28	NA	NA	26	1	56	NA	1	72	87	122	165	262	118	NA
miR-3944-3p	1	1	4	1	NA	1	9	1	1	NA	1	1	5	2	1
miR-3944-5p	NA	NA	4	NA	2	NA	4	NA	NA	1	2	NA	NA	NA	2
miR-3960	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	NA	NA
miR-409-3p	1937	7404	827	1628	7383	2701	1479	26961	4301	5610	7887	9139	14015	6823	228
miR-409-5p	34	146	8	21	112	28	7	339	28	48	66	91	133	86	1
miR-410-3p	4276	16217	339	3517	19355	4909	561	86784	6708	11839	11430	13301	33552	20339	73
miR-410-5p	NA	NA	NA	1	2	NA	NA	17	2	3	1	3	5	2	NA
miR-411-3p	157	651	31	127	715	179	60	2601	195	401	389	422	1028	544	4
miR-411-5p	8905	28470	2568	7675	32276	11930	4113	133962	17315	25067	31648	35709	69695	33691	669
miR-412-3p	NA	NA	NA	1	NA	1	NA	5	1	NA	1	NA	4	1	NA
miR-412-5p	16	31	1	13	26	27	14	150	43	36	78	106	147	59	1
miR-421	558	1387	319	613	1553	1166	600	5336	1942	1711	3460	4691	5432	1995	83
miR-423-3p	2902	7479	6617	3375	8098	6178	11171	27950	11469	9342	20190	24329	27539	10562	1957
miR-423-5p	1459	5217	4679	1204	4928	2349	8724	16432	3026	4678	5946	5908	9588	5105	1403
miR-424-3p	644	3487	173	322	3819	495	289	15170	16	1890	31	43	2716	2515	58
miR-424-5p	9678	79560	1083	2971	76728	5770	1842	290280	91	28136	164	235	26716	31792	278
miR-425-3p	248	679	394	217	673	356	617	2795	564	598	980	1212	1869	805	90
miR-425-5p	1005	3298	1413	836	4174	1393	2213	14092	1780	2631	3092	3731	7374	3693	396
miR-4254	1	NA	NA	1	1	NA	NA	2	NA	NA	6	2	6	1	NA
miR-4256	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4268	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4284	8	16	21	6	10	8	24	56	18	27	34	53	93	30	4
miR-4287	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA	1	NA
miR-4289	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
miR-429	58	46	680	45	51	87	962	187	11	182	28	33	357	225	165
miR-4297	NA	NA	2	NA	NA	1	3	NA	NA	NA	NA	NA	4	NA	NA
miR-4301	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4306	NA	1	NA	NA	NA	NA	NA	3	NA	1	NA	1	NA	NA	NA
miR-431-3p	216	426	5	272	355	462	16	1591	813	684	1644	1869	2310	853	3
miR-431-5p	855	4279	39	444	4919	574	58	25108	16	2302	41	38	3898	3665	10
miR-4315	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-432-3p	8	22	1	4	23	8	NA	106	8	10	17	16	40	25	NA
miR-432-5p	899	4873	59	639	5063	1122	85	18701	1454	3046	2841	3076	5778	3828	16
miR-4324	1	NA	NA	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA
miR-4326	4	8	18	6	16	11	25	38	13	24	34	34	43	15	3
miR-4328	NA	2	NA	1	2	NA	2	5	NA	2	NA	NA	NA	4	NA
miR-433-3p	237	677	11	290	875	416	17	3266	788	717	1550	1679	2592	1040	3
miR-433-5p	25	89	NA	22	86	30	1	325	54	55	90	80	144	104	1
miR-4418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4419a	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4419b	1	NA	1	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	1	NA
miR-4421	NA	1	1	1	1	2	3	1	7	5	5	13	11	NA	1
miR-4422	NA	NA	NA	NA	1	NA	NA	NA	2	NA	1	1	6	1	NA
miR-4423-3p	2	NA	NA	1	1	NA	NA	1	NA	NA	2	NA	NA	NA	NA
miR-4423-5p	2	1	NA	NA	NA	1	NA	7	2	NA	1	NA	4	2	NA
miR-4424	NA	4	6	1	4	2	12	11	2	6	8	8	18	2	2
miR-4425	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-4426	NA	NA	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA
miR-4427	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4429	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	1	4	1	NA
miR-4430	NA	NA	NA	NA	2	NA	NA	4	NA	NA	NA	NA	1	NA	NA
miR-4433a-5p	NA	NA	1	NA	1	NA	NA	NA	NA	NA	1	2	2	NA	NA
miR-4433b-3p	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	NA	NA	NA	NA
miR-4433b-5p	1	8	3	2	6	1	1	28	3	5	1	4	5	2	NA
miR-4434	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA
miR-4435	1	4	NA	NA	2	2	NA	11	NA	1	1	NA	1	2	NA
miR-4436b-3p	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4436b-5p	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4440	NA	NA	NA	NA	NA	2	NA	NA	1	1	1	4	2	NA	NA
miR-4442	2	2	2	NA	4	NA	NA	26	NA	2	NA	NA	4	4	NA
miR-4443	10	22	21	30	23	27	38	206	61	29	79	98	207	41	3
miR-4444	1	4	5	NA	11	4	1	47	NA	6	NA	1	12	9	NA
miR-4446-3p	7	2	NA	13	1	19	1	4	29	14	34	57	80	26	NA
miR-4446-5p	NA	NA	NA	1	NA	1	NA	NA	NA	1	2	3	5	1	NA
miR-4447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4448	1	4	NA	NA	2	NA	1	33	3	1	1	2	10	1	NA
miR-4449	1	10	1	NA	3	10	3	13	12	8	22	21	36	7	NA
miR-4451	NA	1	NA	NA	NA	NA	NA	9	NA	NA	NA	NA	2	1	NA
miR-4454	16	19	69	11	19	5	67	114	9	37	12	14	96	56	10
miR-4455	NA	1	NA	1	NA	NA	3	1	NA	NA	NA	NA	NA	NA	NA
miR-4457	NA	NA	NA	NA	1	NA	NA	2	NA	NA	NA	NA	1	NA	NA
miR-4458	NA	2	2	NA	NA	NA	9	2	NA	1	NA	NA	3	NA	NA
miR-4459	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
miR-4461	4	12	46	19	8	21	73	38	37	25	78	86	133	53	9
miR-4463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA
miR-4465	1	4	NA	NA	7	1	NA	27	NA	2	NA	NA	4	3	NA
miR-4466	NA	NA	5	1	1	NA	1	NA	NA	NA	1	NA	3	1	NA
miR-4467	NA	NA	NA	1	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA
miR-4469	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	1	NA	NA
miR-4472	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA	NA	NA	2	NA
miR-4473	NA	1	NA	NA	3	3	1	3	NA	1	6	2	9	5	NA
miR-4474-3p	1	1	1	1	1	1	NA	4	NA	NA	NA	1	2	NA	NA
miR-4477a	NA	1	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA
miR-4477b	NA	1	NA	NA	NA	1	NA	5	3	NA	5	4	1	1	NA
miR-4478	2	1	NA	NA	NA	1	NA	6	1	NA	NA	NA	NA	1	NA
miR-4479	NA	NA	NA	NA	NA	1	1	1	NA	1	NA	NA	1	NA	NA
miR-448	7	NA	NA	23	NA	26	NA	1	57	28	91	121	156	49	NA
miR-4482-3p	5	40	NA	4	40	4	NA	154	NA	21	1	3	28	27	NA
miR-4482-5p	NA	4	NA	NA	3	NA	NA	24	NA	2	NA	NA	2	NA	NA
miR-4484	2	NA	1	NA	1	NA	9	1	2	NA	6	4	6	2	NA
miR-4487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-4488	1	NA	NA	1	NA	1	NA	NA	1	NA	NA	1	1	NA	NA
miR-4489	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-4490	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-4498	NA	NA	NA	NA	1	1	2	1	NA	NA	1	NA	1	NA	NA
miR-4499	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	2	NA
miR-449a	11	15	3	9	23	9	1	80	37	22	56	64	91	23	NA
miR-449b-3p	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA
miR-449b-5p	3	1	NA	5	1	5	NA	8	9	8	14	18	20	10	NA
miR-449c-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-449c-5p	8	8	2	8	12	20	3	17	32	18	85	73	78	29	NA
miR-4501	1	NA	NA	1	NA	NA	NA	NA	1	NA	1	1	1	NA	NA
miR-4503	NA	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA
miR-4504	3	6	1	1	8	1	1	26	NA	2	1	1	5	3	NA
miR-4506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-4507	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
miR-450a-1-3p	3	29	NA	1	26	3	NA	85	NA	10	1	1	6	12	NA
miR-450a-2-3p	3	54	NA	4	63	6	2	259	NA	19	NA	NA	36	34	2
miR-450a-5p	328	1971	99	141	2144	234	161	8772	11	911	23	40	1227	1096	28
miR-450b-3p	NA	1	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA
miR-450b-5p	624	3505	365	267	3585	478	533	13284	22	1721	55	68	2315	2142	86
miR-4510	12	51	26	87	69	139	1982	497	74	164	56	778	1111	215	5
miR-4511	3	4	3	3	1	NA	4	20	5	5	3	4	7	2	2
miR-4512	2	1	NA	1	NA	2	NA	6	1	1	4	2	3	5	NA
miR-4515	NA	1	NA	NA	NA	NA	NA	1	1	1	2	2	2	4	NA
miR-4517	NA	9	2	1	1	1	6	2	3	3	2	1	1	2	1
miR-4518	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA
miR-4519	3	NA	NA	NA	2	NA	1	11	NA	NA	3	1	4	1	NA
miR-451a	61878	510630	2944	19177	553371	32886	5583	1862237	6497	178738	11232	14006	182120	223093	752
miR-451b	1	3	NA	NA	11	NA	1	41	1	2	1	2	8	15	NA
miR-452-3p	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
miR-452-5p	513	3292	96	157	3334	347	189	11623	17	1579	32	33	1491	1821	21
miR-4520-2-3p	1	NA	NA	2	1	3	1	1	5	1	7	7	11	2	NA
miR-4520-3p	1	NA	NA	2	NA	5	2	2	10	4	21	18	24	2	NA
miR-4520-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	2	NA	NA
miR-4521	2	7	6	NA	5	2	18	22	1	4	1	2	6	1	3
miR-4522	NA	NA	NA	NA	NA	NA	1	NA	1	2	NA	NA	1	1	NA
miR-4523	NA	1	NA	NA	1	1	NA	8	NA	NA	1	1	3	2	NA
miR-4524a-3p	3	1	20	1	NA	7	32	NA	2	7	5	8	16	6	2
miR-4524a-5p	1	NA	15	3	NA	2	21	NA	1	4	NA	3	12	4	2
miR-4524b-3p	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4525	NA	NA	1	1	NA	1	1	NA	5	1	11	11	9	3	NA
miR-4526	1	NA	NA	NA	1	3	2	NA	1	1	4	4	5	3	1
miR-4528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA
miR-4529-3p	3	1	NA	3	2	NA	1	2	1	2	4	12	10	3	NA
miR-4529-5p	1	2	NA	3	1	NA	1	NA	NA	2	3	8	11	5	NA
miR-4530	1	NA	3	NA	NA	1	1	NA	NA	NA	NA	NA	2	NA	NA
miR-4531	NA	NA	NA	NA	1	NA	9	6	NA	NA	NA	NA	NA	1	NA
miR-4536-3p	1	4	NA	1	5	2	2	20	1	1	1	4	8	3	NA
miR-4536-5p	NA	NA	NA	NA	NA	NA	1	2	NA	NA	4	1	NA	NA	NA
miR-4539	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-454-3p	651	3544	390	519	3016	972	572	9124	1417	2107	2858	3839	4017	2073	84
miR-454-5p	16	34	13	15	59	27	23	200	32	48	48	38	129	53	3
miR-455-3p	331	1272	1890	287	1802	424	4119	6751	434	1840	1230	1180	2525	2302	538
miR-455-5p	593	1962	1162	396	2240	628	1800	8570	762	1490	1287	1397	3758	2072	263
miR-4632-3p	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	1	3	NA
miR-4635	NA	1	2	NA	NA	NA	NA	1	NA	NA	NA	NA	5	NA	1
miR-4636	1	13	3	2	6	2	3	62	NA	7	5	7	13	6	2
